date,generation_type,megawatt_hours
2019-06,tidal power turbine,0.0
2019-06,wind power turbine,131779.0
2019-07,combustible fuels,620001.0
2019-07,hydraulic turbine,3782040.0
2019-07,other types of electricity generation,0.0
2019-07,solar,210.0
2019-07,tidal power turbine,0.0
2019-07,wind power turbine,117363.0
2019-08,combustible fuels,650709.0
2019-08,hydraulic turbine,4271766.0
2019-08,other types of electricity generation,0.0
2019-08,solar,206.0
2019-08,tidal power turbine,0.0
2019-08,wind power turbine,113455.0
2019-09,combustible fuels,505898.0
2019-09,hydraulic turbine,3905103.0
2019-09,other types of electricity generation,0.0
2019-09,solar,170.0
2019-09,tidal power turbine,0.0
2019-09,wind power turbine,119932.0
2019-10,combustible fuels,411967.0
2019-10,hydraulic turbine,4841417.0
2019-10,other types of electricity generation,0.0
2019-10,solar,112.0
2019-10,tidal power turbine,0.0
2019-10,wind power turbine,163672.0
2019-11,combustible fuels,504634.0
2019-11,hydraulic turbine,5550398.0
2019-11,other types of electricity generation,0.0
2019-11,solar,58.0
2019-11,tidal power turbine,0.0
2019-11,wind power turbine,184522.0
2019-12,combustible fuels,543388.0
2019-12,hydraulic turbine,6256036.0
2019-12,other types of electricity generation,0.0
2019-12,solar,32.0
2019-12,tidal power turbine,0.0
2019-12,wind power turbine,125326.0
2020-01,combustible fuels,566665.0
2020-01,hydraulic turbine,5628653.0
2020-01,other types of electricity generation,0.0
2020-01,solar,54.0
2020-01,tidal power turbine,0.0
2020-01,wind power turbine,93616.0
2020-02,combustible fuels,498841.0
2020-02,hydraulic turbine,5081034.0
2020-02,other types of electricity generation,0.0
2020-02,solar,79.0
2020-02,tidal power turbine,0.0
2020-02,wind power turbine,199098.0
2020-03,combustible fuels,547172.0
2020-03,hydraulic turbine,5670347.0
2020-03,other types of electricity generation,0.0
2020-03,solar,102.0
2020-03,tidal power turbine,0.0
2020-03,wind power turbine,163391.0
2020-04,combustible fuels,518689.0
2020-04,hydraulic turbine,4387224.0
2020-04,other types of electricity generation,0.0
2020-04,solar,140.0
2020-04,tidal power turbine,0.0
2020-04,wind power turbine,191208.0
2020-05,combustible fuels,387194.0
2020-05,hydraulic turbine,4666012.0
2020-05,other types of electricity generation,0.0
2020-05,solar,218.0
2020-05,tidal power turbine,0.0
2020-05,wind power turbine,215163.0
2020-06,combustible fuels,408399.0
2020-06,hydraulic turbine,4469389.0
2020-06,other types of electricity generation,0.0
2020-06,solar,243.0
2020-06,tidal power turbine,0.0
2020-06,wind power turbine,256782.0
2020-07,combustible fuels,358363.0
2020-07,hydraulic turbine,5503325.0
2020-07,other types of electricity generation,0.0
2020-07,solar,265.0
2020-07,tidal power turbine,0.0
2020-07,wind power turbine,275176.0
2020-08,combustible fuels,466087.0
2020-08,hydraulic turbine,6096643.0
2020-08,other types of electricity generation,0.0
2020-08,solar,230.0
2020-08,tidal power turbine,0.0
2020-08,wind power turbine,378562.0
2020-09,combustible fuels,474675.0
2020-09,hydraulic turbine,4544210.0
2020-09,other types of electricity generation,0.0
2020-09,solar,191.0
2020-09,tidal power turbine,0.0
2020-09,wind power turbine,279799.0
2020-10,combustible fuels,487247.0
2020-10,hydraulic turbine,5171686.0
2020-10,other types of electricity generation,0.0
2020-10,solar,114.0
2020-10,tidal power turbine,0.0
2020-10,wind power turbine,248920.0
2020-11,combustible fuels,506077.0
2020-11,hydraulic turbine,5868136.0
2020-11,other types of electricity generation,0.0
2020-11,solar,78.0
2020-11,tidal power turbine,0.0
2020-11,wind power turbine,366409.0
2020-12,combustible fuels,521755.0
2020-12,hydraulic turbine,6776649.0
2020-12,other types of electricity generation,0.0
2020-12,solar,56.0
2020-12,tidal power turbine,0.0
2020-12,wind power turbine,346491.0
2021-01,combustible fuels,534332.0
2021-01,hydraulic turbine,6298763.0
2021-01,other types of electricity generation,0.0
2021-01,solar,58.0
2021-01,tidal power turbine,0.0
2021-01,wind power turbine,285972.0
2021-02,combustible fuels,487106.0
2021-02,hydraulic turbine,5879268.0
2021-02,other types of electricity generation,0.0
2021-02,solar,92.0
2021-02,tidal power turbine,0.0
2021-02,wind power turbine,277262.0
2021-03,combustible fuels,514489.0
2021-03,hydraulic turbine,5951480.0
2021-03,other types of electricity generation,0.0
2021-03,solar,434.0
2021-03,tidal power turbine,0.0
2021-03,wind power turbine,214418.0
2021-04,combustible fuels,620302.0
2021-04,hydraulic turbine,4914025.0
2021-04,other types of electricity generation,0.0
2021-04,solar,535.0
2021-04,tidal power turbine,0.0
2021-04,wind power turbine,139362.0
2021-05,combustible fuels,454773.0
2021-05,hydraulic turbine,4888014.0
2021-05,other types of electricity generation,0.0
2021-05,solar,688.0
2021-05,tidal power turbine,0.0
2021-05,wind power turbine,116836.0
2021-06,combustible fuels,423720.0
2021-06,hydraulic turbine,5087141.0
2021-06,other types of electricity generation,0.0
2021-06,solar,491.0
