date,generation_type,megawatt_hours
2016-07,wind power turbine,234965.0
2016-08,combustible fuels,6329337.0
2016-08,hydraulic turbine,212118.0
2016-08,other types of electricity generation,14512.0
2016-08,solar,210.0
2016-08,wind power turbine,246629.0
2016-09,combustible fuels,5817633.0
2016-09,hydraulic turbine,158254.0
2016-09,other types of electricity generation,10352.0
2016-09,solar,177.0
2016-09,wind power turbine,373073.0
2016-10,combustible fuels,6062428.0
2016-10,hydraulic turbine,141251.0
2016-10,other types of electricity generation,7508.0
2016-10,solar,144.0
2016-10,wind power turbine,313897.0
2016-11,combustible fuels,6103761.0
2016-11,hydraulic turbine,141229.0
2016-11,other types of electricity generation,10929.0
2016-11,solar,127.0
2016-11,wind power turbine,485887.0
2016-12,combustible fuels,6823838.0
2016-12,hydraulic turbine,140515.0
2016-12,other types of electricity generation,19628.0
2016-12,solar,124.0
2016-12,wind power turbine,460823.0
2017-01,combustible fuels,6878493.0
2017-01,hydraulic turbine,122138.0
2017-01,other types of electricity generation,20273.0
2017-01,solar,127.0
2017-01,wind power turbine,440473.0
2017-02,combustible fuels,6201556.0
2017-02,hydraulic turbine,133353.0
2017-02,other types of electricity generation,19185.0
2017-02,solar,99.0
2017-02,wind power turbine,291393.0
2017-03,combustible fuels,6453281.0
2017-03,hydraulic turbine,136453.0
2017-03,other types of electricity generation,17172.0
2017-03,solar,109.0
2017-03,wind power turbine,426071.0
2017-04,combustible fuels,5606919.0
2017-04,hydraulic turbine,176015.0
2017-04,other types of electricity generation,16632.0
2017-04,solar,106.0
2017-04,wind power turbine,372829.0
2017-05,combustible fuels,5673695.0
2017-05,hydraulic turbine,204890.0
2017-05,other types of electricity generation,14451.0
2017-05,solar,153.0
2017-05,wind power turbine,361071.0
2017-06,combustible fuels,5367039.0
2017-06,hydraulic turbine,366920.0
2017-06,other types of electricity generation,13507.0
2017-06,solar,201.0
2017-06,wind power turbine,364247.0
2017-07,combustible fuels,6408119.0
2017-07,hydraulic turbine,261367.0
2017-07,other types of electricity generation,13183.0
2017-07,solar,225.0
2017-07,wind power turbine,256067.0
2017-08,combustible fuels,6480330.0
2017-08,hydraulic turbine,182821.0
2017-08,other types of electricity generation,12965.0
2017-08,solar,210.0
2017-08,wind power turbine,223845.0
2017-09,combustible fuels,5769172.0
2017-09,hydraulic turbine,158940.0
2017-09,other types of electricity generation,15764.0
2017-09,solar,174.0
2017-09,wind power turbine,283605.0
2017-10,combustible fuels,5935010.0
2017-10,hydraulic turbine,115172.0
2017-10,other types of electricity generation,18326.0
2017-10,solar,152.0
2017-10,wind power turbine,554736.0
2017-11,combustible fuels,6765439.0
2017-11,hydraulic turbine,96645.0
2017-11,other types of electricity generation,21120.0
2017-11,solar,135.0
2017-11,wind power turbine,512010.0
2017-12,combustible fuels,7060838.0
2017-12,hydraulic turbine,95188.0
2017-12,other types of electricity generation,18768.0
2017-12,solar,175.0
2017-12,wind power turbine,465186.0
2018-01,combustible fuels,6526469.0
2018-01,hydraulic turbine,103695.0
2018-01,other types of electricity generation,19372.0
2018-01,solar,620.0
2018-01,wind power turbine,481948.0
2018-02,combustible fuels,5777573.0
2018-02,hydraulic turbine,102802.0
2018-02,other types of electricity generation,18143.0
2018-02,solar,1436.0
2018-02,wind power turbine,381701.0
2018-03,combustible fuels,6317675.0
2018-03,hydraulic turbine,109119.0
2018-03,other types of electricity generation,21875.0
2018-03,solar,2819.0
2018-03,wind power turbine,264855.0
2018-04,combustible fuels,5334406.0
2018-04,hydraulic turbine,129920.0
2018-04,other types of electricity generation,17338.0
2018-04,solar,2944.0
2018-04,wind power turbine,315217.0
2018-05,combustible fuels,5323682.0
2018-05,hydraulic turbine,229431.0
2018-05,other types of electricity generation,15399.0
2018-05,solar,3293.0
2018-05,wind power turbine,295582.0
2018-06,combustible fuels,5101974.0
2018-06,hydraulic turbine,234825.0
2018-06,other types of electricity generation,14339.0
2018-06,solar,3206.0
2018-06,wind power turbine,343537.0
2018-07,combustible fuels,6289361.0
2018-07,hydraulic turbine,300957.0
2018-07,other types of electricity generation,15451.0
2018-07,solar,3677.0
2018-07,wind power turbine,240091.0
2018-08,combustible fuels,6518944.0
2018-08,hydraulic turbine,243550.0
2018-08,other types of electricity generation,15124.0
2018-08,solar,2773.0
2018-08,wind power turbine,255374.0
2018-09,combustible fuels,6201412.0
2018-09,hydraulic turbine,169452.0
2018-09,other types of electricity generation,14775.0
2018-09,solar,1898.0
2018-09,wind power turbine,189053.0
2018-10,combustible fuels,6207969.0
2018-10,hydraulic turbine,127016.0
2018-10,other types of electricity generation,18366.0
2018-10,solar,1740.0
2018-10,wind power turbine,362583.0
2018-11,combustible fuels,6498795.0
2018-11,hydraulic turbine,122492.0
2018-11,other types of electricity generation,18110.0
2018-11,solar,648.0
2018-11,wind power turbine,458391.0
2018-12,combustible fuels,6860138.0
2018-12,hydraulic turbine,124332.0
2018-12,other types of electricity generation,19102.0
2018-12,solar,493.0
2018-12,wind power turbine,530891.0
2019-01,combustible fuels,6768632.0
2019-01,hydraulic turbine,120432.0
2019-01,other types of electricity generation,7328.0
2019-01,solar,654.0
2019-01,wind power turbine,476447.0
2019-02,combustible fuels,6808503.0
2019-02,hydraulic turbine,132223.0
2019-02,other types of electricity generation,6863.0
2019-02,solar,490.0
2019-02,wind power turbine,175972.0
2019-03,combustible fuels,6951536.0
2019-03,hydraulic turbine,111235.0
2019-03,other types of electricity generation,7112.0
2019-03,solar,2154.0
2019-03,wind power turbine,256832.0
2019-04,combustible fuels,5858124.0
2019-04,hydraulic turbine,119021.0
2019-04,other types of electricity generation,5952.0
2019-04,solar,2858.0
2019-04,wind power turbine,383248.0
2019-05,combustible fuels,5622565.0
2019-05,hydraulic turbine,215614.0
2019-05,other types of electricity generation,5568.0
2019-05,solar,3065.0
2019-05,wind power turbine,226720.0
2019-06,combustible fuels,5464556.0
2019-06,hydraulic turbine,385525.0
2019-06,other types of electricity generation,1021.0
2019-06,solar,3259.0
2019-06,wind power turbine,296059.0
2019-07,combustible fuels,6161884.0
2019-07,hydraulic turbine,438459.0
2019-07,other types of electricity generation,0.0
2019-07,solar,3104.0
2019-07,wind power turbine,245044.0
2019-08,combustible fuels,5966368.0
2019-08,hydraulic turbine,273351.0
2019-08,other types of electricity generation,0.0
2019-08,solar,2897.0
2019-08,wind power turbine,216197.0
2019-09,combustible fuels,5956221.0
2019-09,hydraulic turbine,267883.0
2019-09,other types of electricity generation,26.0
2019-09,solar,1992.0
2019-09,wind power turbine,313647.0
2019-10,combustible fuels,6335438.0
2019-10,hydraulic turbine,168092.0
2019-10,other types of electricity generation,3994.0
2019-10,solar,1705.0
2019-10,wind power turbine,509060.0
2019-11,combustible fuels,6369992.0
2019-11,hydraulic turbine,151649.0
2019-11,other types of electricity generation,4687.0
2019-11,solar,630.0
2019-11,wind power turbine,443369.0
2019-12,combustible fuels,6657620.0
2019-12,hydraulic turbine,159571.0
2019-12,other types of electricity generation,5876.0
2019-12,solar,441.0
2019-12,wind power turbine,494105.0
2020-01,combustible fuels,6407865.0
2020-01,hydraulic turbine,138165.0
2020-01,other types of electricity generation,4171.0
2020-01,solar,576.0
2020-01,wind power turbine,471870.0
2020-02,combustible fuels,5988859.0
2020-02,hydraulic turbine,106008.0
2020-02,other types of electricity generation,5177.0
2020-02,solar,1397.0
2020-02,wind power turbine,487479.0
2020-03,combustible fuels,6063848.0
2020-03,hydraulic turbine,100560.0
2020-03,other types of electricity generation,6047.0
2020-03,solar,2106.0
2020-03,wind power turbine,413205.0
2020-04,combustible fuels,5437114.0
2020-04,hydraulic turbine,121140.0
2020-04,other types of electricity generation,4392.0
2020-04,solar,2527.0
2020-04,wind power turbine,349834.0
2020-05,combustible fuels,4636730.0
2020-05,hydraulic turbine,220231.0
2020-05,other types of electricity generation,5620.0
2020-05,solar,2988.0
2020-05,wind power turbine,344656.0
2020-06,combustible fuels,4985448.0
2020-06,hydraulic turbine,386991.0
2020-06,other types of electricity generation,5560.0
2020-06,solar,3225.0
2020-06,wind power turbine,366659.0
2020-07,combustible fuels,5057221.0
2020-07,hydraulic turbine,440949.0
2020-07,other types of electricity generation,301.0
2020-07,solar,3619.0
2020-07,wind power turbine,298975.0
2020-08,combustible fuels,5522706.0
2020-08,hydraulic turbine,290546.0
2020-08,other types of electricity generation,451.0
2020-08,solar,3454.0
2020-08,wind power turbine,309795.0
2020-09,combustible fuels,5569188.0
2020-09,hydraulic turbine,194545.0
2020-09,other types of electricity generation,0.0
2020-09,solar,2730.0
2020-09,wind power turbine,344593.0
2020-10,combustible fuels,5818587.0
2020-10,hydraulic turbine,162931.0
2020-10,other types of electricity generation,0.0
2020-10,solar,1409.0
2020-10,wind power turbine,465677.0
