date,generation_type,megawatt_hours
2016-02,combustible fuels,1758311.0
2016-02,hydraulic turbine,297709.0
2016-02,other types of electricity generation,0.0
2016-02,solar,0.0
2016-02,wind power turbine,60750.0
2016-03,combustible fuels,1849510.0
2016-03,hydraulic turbine,266673.0
2016-03,other types of electricity generation,0.0
2016-03,solar,0.0
2016-03,wind power turbine,67664.0
2016-04,combustible fuels,1574176.0
2016-04,hydraulic turbine,316285.0
2016-04,other types of electricity generation,0.0
2016-04,solar,0.0
2016-04,wind power turbine,66217.0
2016-05,combustible fuels,1615334.0
2016-05,hydraulic turbine,230397.0
2016-05,other types of electricity generation,0.0
2016-05,solar,0.0
2016-05,wind power turbine,73620.0
2016-06,combustible fuels,1640548.0
2016-06,hydraulic turbine,195370.0
2016-06,other types of electricity generation,0.0
2016-06,solar,0.0
2016-06,wind power turbine,54230.0
2016-07,combustible fuels,1686241.0
2016-07,hydraulic turbine,214650.0
2016-07,other types of electricity generation,0.0
2016-07,solar,0.0
2016-07,wind power turbine,33586.0
2016-08,combustible fuels,1688290.0
2016-08,hydraulic turbine,262814.0
2016-08,other types of electricity generation,0.0
2016-08,solar,0.0
2016-08,wind power turbine,49447.0
2016-09,combustible fuels,1530156.0
2016-09,hydraulic turbine,281573.0
2016-09,other types of electricity generation,0.0
2016-09,solar,0.0
2016-09,wind power turbine,48344.0
2016-10,combustible fuels,1642822.0
2016-10,hydraulic turbine,292035.0
2016-10,other types of electricity generation,0.0
2016-10,solar,0.0
2016-10,wind power turbine,63082.0
2016-11,combustible fuels,1628932.0
2016-11,hydraulic turbine,329834.0
2016-11,other types of electricity generation,0.0
2016-11,solar,0.0
2016-11,wind power turbine,72513.0
2016-12,combustible fuels,2026852.0
2016-12,hydraulic turbine,302503.0
2016-12,other types of electricity generation,0.0
2016-12,solar,0.0
2016-12,wind power turbine,87517.0
2017-01,combustible fuels,1953761.0
2017-01,hydraulic turbine,359782.0
2017-01,other types of electricity generation,0.0
2017-01,solar,0.0
2017-01,wind power turbine,70704.0
2017-02,combustible fuels,1670861.0
2017-02,hydraulic turbine,311877.0
2017-02,other types of electricity generation,0.0
2017-02,solar,0.0
2017-02,wind power turbine,58215.0
2017-03,combustible fuels,1786404.0
2017-03,hydraulic turbine,362096.0
2017-03,other types of electricity generation,0.0
2017-03,solar,0.0
2017-03,wind power turbine,68686.0
2017-04,combustible fuels,1433553.0
2017-04,hydraulic turbine,430415.0
2017-04,other types of electricity generation,0.0
2017-04,solar,0.0
2017-04,wind power turbine,57888.0
2017-05,combustible fuels,1277171.0
2017-05,hydraulic turbine,518220.0
2017-05,other types of electricity generation,0.0
2017-05,solar,0.0
2017-05,wind power turbine,58215.0
2017-06,combustible fuels,1249225.0
2017-06,hydraulic turbine,558153.0
2017-06,other types of electricity generation,0.0
2017-06,solar,0.0
2017-06,wind power turbine,53987.0
2017-07,combustible fuels,1727865.0
2017-07,hydraulic turbine,282039.0
2017-07,other types of electricity generation,0.0
2017-07,solar,0.0
2017-07,wind power turbine,41144.0
2017-08,combustible fuels,1820165.0
2017-08,hydraulic turbine,219823.0
2017-08,other types of electricity generation,0.0
2017-08,solar,0.0
2017-08,wind power turbine,34734.0
2017-09,combustible fuels,1679034.0
2017-09,hydraulic turbine,166415.0
2017-09,other types of electricity generation,0.0
2017-09,solar,0.0
2017-09,wind power turbine,44378.0
2017-10,combustible fuels,1683057.0
2017-10,hydraulic turbine,191452.0
2017-10,other types of electricity generation,0.0
2017-10,solar,0.0
2017-10,wind power turbine,78815.0
2017-11,combustible fuels,1869191.0
2017-11,hydraulic turbine,181284.0
2017-11,other types of electricity generation,0.0
2017-11,solar,0.0
2017-11,wind power turbine,84842.0
2017-12,combustible fuels,1982113.0
2017-12,hydraulic turbine,280545.0
2017-12,other types of electricity generation,0.0
2017-12,solar,0.0
2017-12,wind power turbine,93024.0
2018-01,combustible fuels,2044213.0
2018-01,hydraulic turbine,337450.0
2018-01,other types of electricity generation,0.0
2018-01,solar,0.0
2018-01,wind power turbine,109789.0
2018-02,combustible fuels,1952939.0
2018-02,hydraulic turbine,268548.0
2018-02,other types of electricity generation,0.0
2018-02,solar,0.0
2018-02,wind power turbine,92247.0
2018-03,combustible fuels,1826882.0
2018-03,hydraulic turbine,268207.0
2018-03,other types of electricity generation,0.0
2018-03,solar,0.0
2018-03,wind power turbine,53862.0
2018-04,combustible fuels,1575996.0
2018-04,hydraulic turbine,262542.0
2018-04,other types of electricity generation,0.0
2018-04,solar,0.0
2018-04,wind power turbine,41364.0
2018-05,combustible fuels,1407454.0
2018-05,hydraulic turbine,532306.0
2018-05,other types of electricity generation,0.0
2018-05,solar,0.0
2018-05,wind power turbine,51184.0
2018-06,combustible fuels,1457662.0
2018-06,hydraulic turbine,389004.0
2018-06,other types of electricity generation,0.0
2018-06,solar,0.0
2018-06,wind power turbine,42229.0
2018-07,combustible fuels,1664855.0
2018-07,hydraulic turbine,272284.0
2018-07,other types of electricity generation,0.0
2018-07,solar,0.0
2018-07,wind power turbine,44218.0
2018-08,combustible fuels,1668527.0
2018-08,hydraulic turbine,236749.0
2018-08,other types of electricity generation,0.0
2018-08,solar,0.0
2018-08,wind power turbine,36072.0
2018-09,combustible fuels,1585027.0
2018-09,hydraulic turbine,211972.0
2018-09,other types of electricity generation,0.0
2018-09,solar,0.0
2018-09,wind power turbine,45715.0
2018-10,combustible fuels,1567470.0
2018-10,hydraulic turbine,247472.0
2018-10,other types of electricity generation,0.0
2018-10,solar,0.0
2018-10,wind power turbine,62577.0
2018-11,combustible fuels,1737918.0
2018-11,hydraulic turbine,227744.0
2018-11,other types of electricity generation,0.0
2018-11,solar,0.0
2018-11,wind power turbine,38887.0
2018-12,combustible fuels,1803403.0
2018-12,hydraulic turbine,292622.0
2018-12,other types of electricity generation,0.0
2018-12,solar,0.0
2018-12,wind power turbine,76400.0
2019-01,combustible fuels,1870434.0
2019-01,hydraulic turbine,364630.0
2019-01,other types of electricity generation,12388.0
2019-01,solar,0.0
2019-01,wind power turbine,79873.0
2019-02,combustible fuels,1777133.0
2019-02,hydraulic turbine,312693.0
2019-02,other types of electricity generation,11602.0
2019-02,solar,0.0
2019-02,wind power turbine,43795.0
2019-03,combustible fuels,1766239.0
2019-03,hydraulic turbine,241217.0
2019-03,other types of electricity generation,9113.0
2019-03,solar,0.0
2019-03,wind power turbine,84734.0
2019-04,combustible fuels,1422817.0
2019-04,hydraulic turbine,372852.0
2019-04,other types of electricity generation,9953.0
2019-04,solar,0.0
2019-04,wind power turbine,68364.0
2019-05,combustible fuels,1571325.0
2019-05,hydraulic turbine,274473.0
2019-05,other types of electricity generation,9788.0
2019-05,solar,0.0
2019-05,wind power turbine,53552.0
2019-06,combustible fuels,1486052.0
2019-06,hydraulic turbine,271466.0
2019-06,other types of electricity generation,6787.0
2019-06,solar,0.0
2019-06,wind power turbine,52798.0
2019-07,combustible fuels,1520957.0
2019-07,hydraulic turbine,426796.0
2019-07,other types of electricity generation,9776.0
2019-07,solar,0.0
2019-07,wind power turbine,50150.0
2019-08,combustible fuels,1631215.0
2019-08,hydraulic turbine,313641.0
2019-08,other types of electricity generation,10047.0
2019-08,solar,0.0
2019-08,wind power turbine,55265.0
2019-09,combustible fuels,1603914.0
2019-09,hydraulic turbine,238270.0
2019-09,other types of electricity generation,9449.0
2019-09,solar,0.0
2019-09,wind power turbine,53343.0
2019-10,combustible fuels,1752100.0
2019-10,hydraulic turbine,253918.0
2019-10,other types of electricity generation,8947.0
2019-10,solar,0.0
2019-10,wind power turbine,82258.0
2019-11,combustible fuels,1747665.0
2019-11,hydraulic turbine,285722.0
2019-11,other types of electricity generation,10941.0
2019-11,solar,0.0
2019-11,wind power turbine,69625.0
2019-12,combustible fuels,1827901.0
2019-12,hydraulic turbine,310436.0
2019-12,other types of electricity generation,11232.0
2019-12,solar,4.0
2019-12,wind power turbine,77617.0
2020-01,combustible fuels,1978077.0
2020-01,hydraulic turbine,390591.0
2020-01,other types of electricity generation,8506.0
2020-01,solar,3.0
2020-01,wind power turbine,86353.0
2020-02,combustible fuels,1712416.0
